"","GeoFIPS","GeoName","Region","Year","Quarter","GDP_All","GDP_Pri","GDP_Gov","PI","PCPI","Civ_Pop","Civ_LF","Civ_LFP","Civ_E","Civ_EP","Civ_UE","Civ_UEP","text_gdp","rdate_gdp","dow_gdp","text_pi","rdate_pi","dow_pi","text_ue","rdate_ue","dow_ue"
"1716",40000,"Oklahoma",6,2005,4,129091,109096,19995,113271328,NA,"2,673,539   ","1,710,469   ",64,"1,640,183   ",61.3,"70,286   ",4.1,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1717",28000,"Mississippi",5,2005,4,85097,70655,14442,80181496,NA,"2,125,280   ","1,298,333   ",61.1,"1,189,946   ",56,"108,387   ",8.3,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1718",36000,"New York",2,2005,4,1050068,925814,124254,812187632,NA,"15,064,730   ","9,497,140   ",63,"9,031,951   ",60,"465,189   ",4.9,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1719",49000,"Utah",7,2005,4,99524,85169,14355,75043956,NA,"1,804,466   ","1,293,421   ",71.7,"1,246,724   ",69.1,"46,697   ",3.6,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1720",15000,"Hawaii",8,2005,4,59838,47452,12387,47262004,NA,"956,608   ","634,184   ",66.3,"616,861   ",64.5,"17,323   ",2.7,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1721",41000,"Oregon",8,2005,4,150910,132291,18619,119741552,NA,"2,849,175   ","1,855,114   ",65.1,"1,749,566   ",61.4,"105,548   ",5.7,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1722",46000,"South Dakota",4,2005,4,32234,28114,4120,26269920,NA,"593,279   ","431,134   ",72.7,"416,665   ",70.2,"14,469   ",3.4,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1723",23000,"Maine",1,2005,4,46829,40148,6681,43574828,NA,"1,047,375   ","700,069   ",66.8,"667,578   ",63.7,"32,491   ",4.6,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1724",42000,"Pennsylvania",2,2005,4,513396,456283,57113,456874244,NA,"9,738,584   ","6,254,184   ",64.2,"5,959,509   ",61.2,"294,675   ",4.7,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1725",27000,"Minnesota",4,2005,4,247311,221936,25374,196507316,NA,"3,950,331   ","2,887,654   ",73.1,"2,768,932   ",70.1,"118,722   ",4.1,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1726",31000,"Nebraska",4,2005,4,76395,66221,10174,62371272,NA,"1,329,407   ","970,381   ",73,"936,614   ",70.5,"33,767   ",3.5,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1727",30000,"Montana",7,2005,4,31629,26646,4982,28562624,NA,"733,738   ","489,666   ",66.7,"470,528   ",64.1,"19,138   ",3.9,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1728",18000,"Indiana",3,2005,4,250300,224300,26000,200316396,NA,"4,775,674   ","3,226,919   ",67.6,"3,057,368   ",64,"169,551   ",5.3,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1729",53000,"Washington",8,2005,4,304523,261113,43410,243488272,NA,"4,864,388   ","3,290,495   ",67.6,"3,120,259   ",64.1,"170,236   ",5.2,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1730",34000,"New Jersey",2,2005,4,450000,398383,51617,401017300,NA,"6,649,738   ","4,426,805   ",66.6,"4,211,240   ",63.3,"215,565   ",4.9,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1731",19000,"Iowa",4,2005,4,124869,110648,14220,98960032,NA,"2,283,791   ","1,639,693   ",71.8,"1,573,823   ",68.9,"65,870   ",4,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1732",33000,"New Hampshire",1,2005,4,56528,49698,6830,52466896,NA,"1,026,045   ","728,416   ",71,"703,365   ",68.6,"25,051   ",3.4,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1733",37000,"North Carolina",5,2005,4,366613,317577,49036,286084172,NA,"6,641,991   ","4,351,203   ",65.5,"4,142,433   ",62.4,"208,770   ",4.8,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1734",47000,"Tennessee",5,2005,4,232376,203648,28728,193817828,NA,"4,650,602   ","2,947,031   ",63.4,"2,791,109   ",60,"155,922   ",5.3,"Gross State Product, 2005; Revised Gross State Product, 2002-2004","6/6/2006 8:30","Tuesday","State Personal Income: Fourth Quarter 2005 released March 28th, 2006","3/28/2006 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2005","1/24/2006 10:00","Tuesday"
"1735",25000,"Massachusetts",1,2006,4,368136,326885,41251,312841704,NA,"5,110,695   ","3,426,720   ",67,"3,261,023   ",63.8,"165,697   ",4.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1736",6000,"California",8,2006,4,1897445,1663110,234335,1526469824,NA,"27,125,539   ","17,781,629   ",65.6,"16,908,652   ",62.3,"872,977   ",4.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1737",22000,"Louisiana",5,2006,4,208098,185347,22751,146026656,NA,"3,239,209   ","2,007,429   ",62,"1,924,085   ",59.4,"83,344   ",4.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1738",21000,"Kentucky",5,2006,4,153211,130530,22681,130736812,NA,"3,260,036   ","2,042,444   ",62.7,"1,927,937   ",59.1,"114,507   ",5.6,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1739",26000,"Michigan",3,2006,4,395906,349701,46205,340738796,NA,"7,772,247   ","5,054,022   ",65,"4,697,773   ",60.4,"356,249   ",7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1740",36000,"New York",2,2006,4,1099228,970230,128997,871810900,NA,"15,142,650   ","9,498,730   ",62.7,"9,093,904   ",60.1,"404,826   ",4.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1741",12000,"Florida",5,2006,4,764763,676996,87767,717875116,NA,"14,253,857   ","9,124,052   ",64,"8,810,905   ",61.8,"313,147   ",3.4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1742",13000,"Georgia",5,2006,4,400125,347846,52279,321535944,NA,"6,989,645   ","4,772,559   ",68.3,"4,560,729   ",65.2,"211,830   ",4.4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1743",44000,"Rhode Island",1,2006,4,47927,40708,7219,41804536,NA,"837,598   ","574,654   ",68.6,"547,217   ",65.3,"27,437   ",4.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1744",45000,"South Carolina",5,2006,4,155267,130204,25062,138502336,NA,"3,337,829   ","2,126,840   ",63.7,"1,996,639   ",59.8,"130,201   ",6.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1745",10000,"Delaware",2,2006,4,55354,49984,5370,35137232,NA,"662,605   ","442,563   ",66.8,"427,662   ",64.5,"14,901   ",3.4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1746",19000,"Iowa",4,2006,4,130689,115901,14788,104838568,NA,"2,298,473   ","1,662,815   ",72.3,"1,600,945   ",69.7,"61,870   ",3.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1747",23000,"Maine",1,2006,4,49040,42134,6906,45397060,NA,"1,053,865   ","703,949   ",66.8,"672,035   ",63.8,"31,914   ",4.5,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1748",24000,"Maryland",2,2006,4,282142,225631,56511,262282952,NA,"4,309,390   ","2,973,399   ",69,"2,861,559   ",66.4,"111,840   ",3.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1749",35000,"New Mexico",6,2006,4,77909,60270,17639,60795056,NA,"1,471,865   ","931,356   ",63.3,"894,880   ",60.8,"36,476   ",3.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1750",20000,"Kansas",4,2006,4,117079,100715,16364,101613520,NA,"2,087,411   ","1,475,558   ",70.7,"1,412,103   ",67.6,"63,455   ",4.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1751",42000,"Pennsylvania",2,2006,4,539855,480463,59392,487061576,NA,"9,797,592   ","6,315,483   ",64.5,"6,037,077   ",61.6,"278,406   ",4.4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1752",32000,"Nevada",8,2006,4,127299,114229,13069,102325968,NA,"1,910,243   ","1,311,342   ",68.6,"1,257,742   ",65.8,"53,600   ",4.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1753",28000,"Mississippi",5,2006,4,88844,73843,15001,82428532,NA,"2,163,100   ","1,293,816   ",59.8,"1,213,892   ",56.1,"79,924   ",6.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1754",9000,"Connecticut",1,2006,4,224241,202516,21725,191598752,NA,"2,700,572   ","1,841,935   ",68.2,"1,762,657   ",65.3,"79,278   ",4.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1755",29000,"Missouri",4,2006,4,235544,206025,29519,203490328,NA,"4,509,532   ","3,053,521   ",67.7,"2,903,039   ",64.4,"150,482   ",4.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1756",33000,"New Hampshire",1,2006,4,60700,53568,7132,56837264,NA,"1,037,663   ","736,181   ",70.9,"709,335   ",68.4,"26,846   ",3.6,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1757",18000,"Indiana",3,2006,4,262489,233320,29169,210603396,NA,"4,815,412   ","3,231,428   ",67.1,"3,074,979   ",63.9,"156,449   ",4.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1758",37000,"North Carolina",5,2006,4,392296,339473,52822,307563552,NA,"6,795,447   ","4,506,161   ",66.3,"4,291,575   ",63.2,"214,586   ",4.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1759",15000,"Hawaii",8,2006,4,62531,49414,13117,50488240,NA,"964,323   ","642,069   ",66.6,"626,570   ",65,"15,499   ",2.4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
"1760",41000,"Oregon",8,2006,4,166469,147137,19332,129111456,NA,"2,900,173   ","1,910,492   ",65.9,"1,811,034   ",62.4,"99,458   ",5.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: Fourth Quarter 2006 released March 27th, 2007","3/27/2007 8:30","Tuesday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  DECEMBER 2006","1/23/2007 10:00","Tuesday"
